country;Code_postal;Nom_de_la_commune;country
FR;69124;COLOMBIER SAUGNIEU;FR
FR;69125;COLOMBIER SAUGNIEU;FR
FR;69001;LYON 01;FR
FR;69002;LYON 02;FR
FR;69003;LYON 03;FR
FR;69004;LYON 04;FR
FR;69005;LYON 05;FR
FR;69006;LYON 06;FR
FR;69007;LYON 07;FR
FR;69008;LYON 08;FR
FR;69009;LYON 09;FR
FR;70300;ABELCOURT;FR
FR;70500;ABONCOURT GESINCOURT;FR
FR;70180;ACHEY;FR
FR;70200;ADELANS ET LE VAL DE BITHAINE;FR
FR;70110;AILLEVANS;FR
FR;70320;AILLEVILLERS ET LYAUMONT;FR
FR;70300;AILLONCOURT;FR
FR;70800;AINVELLE;FR
FR;70500;AISEY ET RICHECOURT;FR
FR;70210;ALAINCOURT;FR
FR;70280;AMAGE;FR
FR;70160;AMANCE;FR
FR;70210;AMBIEVILLERS;FR
FR;70200;AMBLANS ET VELOTTE;FR
FR;70170;AMONCOURT;FR
FR;70310;AMONT ET EFFRENEY;FR
FR;70210;ANCHENONCOURT ET CHAZEL;FR
FR;70100;ANCIER;FR
FR;70000;ANDELARRE;FR
FR;70000;ANDELARROT;FR
FR;70200;ANDORNAY;FR
FR;70700;ANGIREY;FR
FR;70800;ANJEUX;FR
FR;70100;APREMONT;FR
FR;70120;ARBECEY;FR
FR;70100;ARC LES GRAY;FR
FR;70600;ARGILLIERES;FR
FR;70360;AROZ;FR
FR;70200;ARPENANS;FR
FR;70100;ARSANS;FR
FR;70110;ATHESANS ETROITEFONTAINE;FR
FR;70100;ATTRICOURT;FR
FR;70500;AUGICOURT;FR
FR;70190;AULX LES CROMARY;FR
FR;70180;AUTET;FR
FR;70190;AUTHOISON;FR
FR;70700;AUTOREILLE;FR
FR;70110;AUTREY LES CERRE;FR
FR;70100;AUTREY LES GRAY;FR
FR;70110;AUTREY LE VAY;FR
FR;70100;AUVET ET LA CHAPELOTTE;FR
FR;70000;AUXON;FR
FR;70150;AVRIGNEY VIREY;FR
FR;70200;LES AYNANS;FR
FR;70000;BAIGNES;FR
FR;70140;BARD LES PESMES;FR
FR;70500;BARGES;FR
FR;70190;LA BARRE;FR
FR;70210;LA BASSE VAIVRE;FR
FR;70800;BASSIGNEY;FR
FR;70130;LES BATIES;FR
FR;70100;BATTRANS;FR
FR;70300;BAUDONCOURT;FR
FR;70160;BAULAY;FR
FR;70150;BAY;FR
FR;70100;BEAUJEU ET QUITTEUR;FR
FR;70190;BEAUMOTTE AUBERTANS;FR
FR;70150;BEAUMOTTE LES PIN;FR
FR;70290;BELFAHY;FR
FR;70270;BELMONT;FR
FR;70270;BELONCHAMP;FR
FR;70400;BELVERNE;FR
FR;70230;BESNANS;FR
FR;70500;BETAUCOURT;FR
FR;70300;BETONCOURT LES BROTTE;FR
FR;70210;BETONCOURT ST PANCRAS;FR
FR;70500;BETONCOURT SUR MANCE;FR
FR;70310;BEULOTTE ST LAURENT;FR
FR;70110;BEVEUGE;FR
FR;70500;BLONDEFONTAINE;FR
FR;70150;BONBOILLON;FR
FR;70700;BONNEVENT VELLOREILLE;FR
FR;70110;BOREY;FR
FR;70500;BOUGEY;FR
FR;70170;BOUGNON;FR
FR;70100;BOUHANS ET FEURG;FR
FR;70200;BOUHANS LES LURE;FR
FR;70230;BOUHANS LES MONTBOZON;FR
FR;70800;BOULIGNEY;FR
FR;70190;BOULOT;FR
FR;70190;BOULT;FR
FR;70500;BOURBEVELLE;FR
FR;70800;BOURGUIGNON LES CONFLANS;FR
FR;70190;BOURGUIGNON LES LA CHARITE;FR
FR;70120;BOURGUIGNON LES MOREY;FR
FR;70000;BOURSIERES;FR
FR;70500;BOUSSERAUCOURT;FR
FR;70140;BRESILLEY;FR
FR;70300;BREUCHES;FR
FR;70280;BREUCHOTTE;FR
FR;70160;BREUREY LES FAVERNEY;FR
FR;70400;BREVILLIERS;FR
FR;70800;BRIAUCOURT;FR
FR;70300;BROTTE LES LUXEUIL;FR
FR;70180;BROTTE LES RAY;FR
FR;70100;BROYE LES LOUPS ET VERFONTAINE;FR
FR;70140;BROYE AUBIGNEY MONTSEUGNY;FR
FR;70150;BRUSSEY;FR
FR;70280;LA BRUYERE;FR
FR;70700;BUCEY LES GY;FR
FR;70360;BUCEY LES TRAVES;FR
FR;70500;BUFFIGNECOURT;FR
FR;70190;BUSSIERES;FR
FR;70190;BUTHIERS;FR
FR;70240;CALMOUTIER;FR
FR;70500;CEMBOING;FR
FR;70230;CENANS;FR
FR;70500;CENDRECOURT;FR
FR;70000;CERRE LES NOROY;FR
FR;70400;CHAGEY;FR
FR;70400;CHALONVILLARS;FR
FR;70190;CHAMBORNAY LES BELLEVAUX;FR
FR;70150;CHAMBORNAY LES PIN;FR
FR;70290;CHAMPAGNEY;FR
FR;70400;CHAMPEY;FR
FR;70600;CHAMPLITTE;FR
FR;70100;CHAMPTONNAY;FR
FR;70100;CHAMPVANS;FR
FR;70140;CHANCEY;FR
FR;70360;CHANTES;FR
FR;70300;LA CHAPELLE LES LUXEUIL;FR
FR;70700;LA CHAPELLE ST QUILLAIN;FR
FR;70700;CHARCENNE;FR
FR;70100;CHARGEY LES GRAY;FR
FR;70170;CHARGEY LES PORT;FR
FR;70000;CHARIEZ;FR
FR;70120;CHARMES ST VALBERT;FR
FR;70000;CHARMOILLE;FR
FR;70230;CHASSEY LES MONTBOZON;FR
FR;70360;CHASSEY LES SCEY;FR
FR;70240;CHATENEY;FR
FR;70240;CHATENOIS;FR
FR;70140;CHAUMERCENNE;FR
FR;70500;CHAUVIREY LE CHATEL;FR
FR;70500;CHAUVIREY LE VIEIL;FR
FR;70190;CHAUX LA LOTIERE;FR
FR;70170;CHAUX LES PORT;FR
FR;70400;CHAVANNE;FR
FR;70360;CHEMILLY;FR
FR;70400;CHENEBIER;FR
FR;70150;CHENEVREY ET MOROGNE;FR
FR;70140;CHEVIGNEY;FR
FR;70700;CHOYE;FR
FR;70120;CINTREY;FR
FR;70190;CIREY;FR
FR;70300;CITERS;FR
FR;70700;CITEY;FR
FR;70200;CLAIREGOUTTE;FR
FR;70000;CLANS;FR
FR;70230;COGNIERES;FR
FR;70400;COISEVAUX;FR
FR;70000;COLOMBE LES VESOUL;FR
FR;70000;COLOMBIER;FR
FR;70240;COLOMBOTTE;FR
FR;70120;COMBEAUFONTAINE;FR
FR;70000;COMBERJON;FR
FR;70170;CONFLANDEY;FR
FR;70800;CONFLANS SUR LANTERNE;FR
FR;70120;CONFRACOURT;FR
FR;70160;CONTREGLISE;FR
FR;70320;CORBENAY;FR
FR;70300;LA CORBIERE;FR
FR;70190;CORDONNET;FR
FR;70120;CORNOT;FR
FR;70310;CORRAVILLERS;FR
FR;70500;CORRE;FR
FR;70200;LA COTE;FR
FR;70000;COULEVON;FR
FR;70110;COURCHATON;FR
FR;70150;COURCUIRE;FR
FR;70400;COURMONT;FR
FR;70600;COURTESOULT ET GATEY;FR
FR;70400;COUTHENANS;FR
FR;70100;CRESANCEY;FR
FR;70240;LA CREUSE;FR
FR;70400;CREVANS ET LA CHAPELLE LES GRANGES;FR
FR;70240;CREVENEY;FR
FR;70190;CROMARY;FR
FR;70160;CUBRY LES FAVERNEY;FR
FR;70700;CUGNEY;FR
FR;70150;CULT;FR
FR;70800;CUVE;FR
FR;70200;DAMBENOIT LES COLOMBE;FR
FR;70800;DAMPIERRE LES CONFLANS;FR
FR;70230;DAMPIERRE SUR LINOTTE;FR
FR;70180;DAMPIERRE SUR SALON;FR
FR;70000;DAMPVALLEY LES COLOMBE;FR
FR;70210;DAMPVALLEY ST PANCRAS;FR
FR;70180;DELAIN;FR
FR;70210;DEMANGEVELLE;FR
FR;70000;LA DEMIE;FR
FR;70180;DENEVRE;FR
FR;70400;ECHAVANNE;FR
FR;70400;ECHENANS SOUS MONT VAUDOIS;FR
FR;70000;ECHENOZ LA MELINE;FR
FR;70000;ECHENOZ LE SEC;FR
FR;70270;ECROMAGNY;FR
FR;70600;ECUELLE;FR
FR;70300;EHUNS;FR
FR;70160;EQUEVILLEY;FR
FR;70400;ERREVET;FR
FR;70300;ESBOZ BREST;FR
FR;70310;ESMOULIERES;FR
FR;70100;ESMOULINS;FR
FR;70110;ESPRELS;FR
FR;70100;ESSERTENNE ET CECEY;FR
FR;70400;ETOBON;FR
FR;70700;ETRELLES ET LA MONTBLEUSE;FR
FR;70150;ETUZ;FR
FR;70100;FAHY LES AUTREY;FR
FR;70110;FALLON;FR
FR;70310;FAUCOGNEY ET LA MER;FR
FR;70160;FAVERNEY;FR
FR;70200;FAYMONT;FR
FR;70120;FEDRY;FR
FR;70130;FERRIERES LES RAY;FR
FR;70360;FERRIERES LES SCEY;FR
FR;70310;LES FESSEY;FR
FR;70230;FILAIN;FR
FR;70000;FLAGY;FR
FR;70160;FLEUREY LES FAVERNEY;FR
FR;70120;FLEUREY LES LAVONCOURT;FR
FR;70800;FLEUREY LES ST LOUP;FR
FR;70190;FONDREMAND;FR
FR;70800;FONTAINE LES LUXEUIL;FR
FR;70210;FONTENOIS LA VILLE;FR
FR;70230;FONTENOIS LES MONTBOZON;FR
FR;70160;FOUCHECOURT;FR
FR;70220;FOUGEROLLES;FR
FR;70600;FOUVENT ST ANDOCHE;FR
FR;70400;FRAHIER ET CHATEBIER;FR
FR;70800;FRANCALMONT;FR
FR;70200;FRANCHEVELLE;FR
FR;70180;FRANCOURT;FR
FR;70600;FRAMONT;FR
FR;70700;FRASNE LE CHATEAU;FR
FR;70200;FREDERIC FONTAINE;FR
FR;70130;FRESNE ST MAMES;FR
FR;70270;FRESSE;FR
FR;70130;FRETIGNEY ET VELLOREILLE;FR
FR;70300;FROIDECONCHE;FR
FR;70200;FROIDETERRE;FR
FR;70200;FROTEY LES LURE;FR
FR;70000;FROTEY LES VESOUL;FR
FR;70240;GENEVREUILLE;FR
FR;70240;GENEVREY;FR
FR;70110;GEORFANS;FR
FR;70100;GERMIGNEY;FR
FR;70500;GEVIGNEY ET MERCEY;FR
FR;70700;GEZIER ET FONTENELAY;FR
FR;70210;GIREFONTAINE;FR
FR;70110;GOUHENANS;FR
FR;70120;GOURGEON;FR
FR;70110;GRAMMONT;FR
FR;70120;GRANDECOURT;FR
FR;70190;GRANDVELLE ET LE PERRENOT;FR
FR;70400;GRANGES LA VILLE;FR
FR;70400;GRANGES LE BOURG;FR
FR;70170;GRATTERY;FR
FR;70100;GRAY;FR
FR;70100;GRAY LA VILLE;FR
FR;70130;GREUCOURT;FR
FR;70700;GY;FR
FR;70440;HAUT DU THEM CHATEAU LAMBERT;FR
FR;70800;HAUTEVELLE;FR
FR;70400;HERICOURT;FR
FR;70150;HUGIER;FR
FR;70210;HURECOURT;FR
FR;70190;HYET;FR
FR;70700;IGNY;FR
FR;70800;JASNEY;FR
FR;70500;JONVELLE;FR
FR;70500;JUSSEY;FR
FR;70500;LAMBREY;FR
FR;70200;LANTENOT;FR
FR;70270;LA LANTERNE ET LES ARMONTS;FR
FR;70230;LARIANS ET MUNANS;FR
FR;70600;LARRET;FR
FR;70120;LAVIGNEY;FR
FR;70120;LAVONCOURT;FR
FR;70190;LIEFFRANS;FR
FR;70140;LIEUCOURT;FR
FR;70240;LIEVANS;FR
FR;70200;LINEXERT;FR
FR;70100;LOEUILLEY;FR
FR;70200;LOMONT;FR
FR;70110;LONGEVELLE;FR
FR;70310;LA LONGINE;FR
FR;70230;LOULANS VERCHAMP;FR
FR;70200;LURE;FR
FR;70300;LUXEUIL LES BAINS;FR
FR;70400;LUZE;FR
FR;70200;LYOFFANS;FR
FR;70300;MAGNIVRAY;FR
FR;70800;MAGNONCOURT;FR
FR;70000;LE MAGNORAY;FR
FR;70110;LES MAGNY;FR
FR;70200;MAGNY DANIGON;FR
FR;70200;MAGNY JOBERT;FR
FR;70500;MAGNY LES JUSSEY;FR
FR;70200;MAGNY VERNOIS;FR
FR;70240;MAILLERONCOURT CHARETTE;FR
FR;70210;MAILLERONCOURT ST PANCRAS;FR
FR;70000;MAILLEY ET CHAZELOT;FR
FR;70190;MAIZIERES;FR
FR;70190;LA MALACHERE;FR
FR;70140;MALANS;FR
FR;70200;MALBOUHANS;FR
FR;70120;MALVILLERS;FR
FR;70400;MANDREVILLARS;FR
FR;70100;MANTOCHE;FR
FR;70110;MARAST;FR
FR;70150;MARNAY;FR
FR;70230;MAUSSANS;FR
FR;70110;MELECEY;FR
FR;70120;MELIN;FR
FR;70210;MELINCOURT;FR
FR;70270;MELISEY;FR
FR;70180;MEMBREY;FR
FR;70160;MENOUX;FR
FR;70130;MERCEY SUR SAONE;FR
FR;70160;MERSUAY;FR
FR;70300;MEURCOURT;FR
FR;70440;MIELLIN;FR
FR;70400;MIGNAVILLERS;FR
FR;70200;MOFFANS ET VACHERESSE;FR
FR;70110;MOIMAY;FR
FR;70120;MOLAY;FR
FR;70240;MOLLANS;FR
FR;70310;LA MONTAGNE;FR
FR;70140;MONTAGNEY;FR
FR;70190;MONTARLOT LES RIOZ;FR
FR;70700;MONTBOILLON;FR
FR;70230;MONTBOZON;FR
FR;70000;MONTCEY;FR
FR;70500;MONTCOURT;FR
FR;70210;MONTDORE;FR
FR;70270;MONTESSAUX;FR
FR;70500;MONTIGNY LES CHERLIEU;FR
FR;70000;MONTIGNY LES VESOUL;FR
FR;70110;MONTJUSTIN ET VELOTTE;FR
FR;70700;VILLERS CHEMIN ET MONT LES ETRELLES;FR
FR;70000;MONT LE VERNOIS;FR
FR;70180;MONTOT;FR
FR;70120;MONT ST LEGER;FR
FR;70100;MONTUREUX ET PRANTIGNY;FR
FR;70500;MONTUREUX LES BAULAY;FR
FR;70120;LA ROCHE MOREY;FR
FR;70140;MOTEY BESUCHE;FR
FR;70130;MOTEY SUR SAONE;FR
FR;70100;NANTILLY;FR
FR;70000;NAVENNE;FR
FR;70160;NEUREY EN VAUX;FR
FR;70000;NEUREY LES LA DEMIE;FR
FR;70190;NEUVELLE LES CROMARY;FR
FR;70130;NEUVELLE LES LA CHARITE;FR
FR;70200;LA NEUVELLE LES LURE;FR
FR;70360;LA NEUVELLE LES SCEY;FR
FR;70130;NOIDANS LE FERROUX;FR
FR;70000;NOIDANS LES VESOUL;FR
FR;70100;NOIRON;FR
FR;70000;NOROY LE BOURG;FR
FR;70120;OIGNEY;FR
FR;70700;OISELAY ET GRACHAUX;FR
FR;70100;ONAY;FR
FR;70110;OPPENANS;FR
FR;70110;ORICOURT;FR
FR;70230;ORMENANS;FR
FR;70300;ORMOICHE;FR
FR;70500;ORMOY;FR
FR;70500;OUGE;FR
FR;70360;OVANCHES;FR
FR;70600;OYRIERES;FR
FR;70200;PALANTE;FR
FR;70210;PASSAVANT LA ROCHERE;FR
FR;70190;PENNESIERES;FR
FR;70600;PERCEY LE GRAND;FR
FR;70190;PERROUSE;FR
FR;70140;PESMES;FR
FR;70600;PIERRECOURT;FR
FR;70150;PIN;FR
FR;70800;LA PISSEURE;FR
FR;70800;PLAINEMONT;FR
FR;70290;PLANCHER BAS;FR
FR;70290;PLANCHER LES MINES;FR
FR;70210;POLAINCOURT ET CLAIREFONTAINE;FR
FR;70240;POMOY;FR
FR;70360;PONTCEY;FR
FR;70130;LE PONT DE PLANCHES;FR
FR;70210;PONT DU BOIS;FR
FR;70110;PONT SUR L OGNON;FR
FR;70170;PORT SUR SAONE;FR
FR;70100;POYANS;FR
FR;70120;PREIGNEY;FR
FR;70310;LA PROISELIERE ET LANGLE;FR
FR;70170;PROVENCHERE;FR
FR;70160;PURGEROT;FR
FR;70000;PUSEY;FR
FR;70000;PUSY ET EPENOUX;FR
FR;70120;LA QUARTE;FR
FR;70190;QUENOCHE;FR
FR;70200;QUERS;FR
FR;70000;QUINCEY;FR
FR;70280;RADDON ET CHAPENDU;FR
FR;70500;RAINCOURT;FR
FR;70500;RANZEVELLE;FR
FR;70130;RAY SUR SAONE;FR
FR;70000;RAZE;FR
FR;70130;RECOLOGNE;FR
FR;70190;RECOLOGNE LES RIOZ;FR
FR;70120;RENAUCOURT;FR
FR;70140;LA GRANDE RESIE;FR
FR;70140;LA RESIE ST MARTIN;FR
FR;70200;RIGNOVELLE;FR
FR;70100;RIGNY;FR
FR;70190;RIOZ;FR
FR;70180;ROCHE ET RAUCOURT;FR
FR;70230;ROCHE LINOTTE ET SORANS CORDIERS;FR
FR;70120;LA ROCHELLE;FR
FR;70250;RONCHAMP;FR
FR;70000;ROSEY;FR
FR;70310;LA ROSIERE;FR
FR;70500;ROSIERES SUR MANCE;FR
FR;70200;ROYE;FR
FR;70190;RUHANS;FR
FR;70360;RUPT SUR SAONE;FR
FR;70270;ST BARTHELEMY;FR
FR;70280;ST BRESSON;FR
FR;70100;ST BROING;FR
FR;70110;ST FERJEUX;FR
FR;70130;ST GAND;FR
FR;70200;ST GERMAIN;FR
FR;70100;ST LOUP NANTOUARD;FR
FR;70800;ST LOUP SUR SEMOUSE;FR
FR;70500;ST MARCEL;FR
FR;70310;STE MARIE EN CHANOIS;FR
FR;70300;STE MARIE EN CHAUX;FR
FR;70700;STE REINE;FR
FR;70160;ST REMY;FR
FR;70300;ST SAUVEUR;FR
FR;70110;ST SULPICE;FR
FR;70300;ST VALBERT;FR
FR;70210;SAPONCOURT;FR
FR;70400;SAULNOT;FR
FR;70240;SAULX;FR
FR;70100;SAUVIGNEY LES GRAY;FR
FR;70140;SAUVIGNEY LES PESMES;FR
FR;70130;SAVOYEUX;FR
FR;70360;SCEY SUR SAONE ET ST ALBIN;FR
FR;70170;SCYE;FR
FR;70400;SECENANS;FR
FR;70210;SELLES;FR
FR;70120;SEMMADON;FR
FR;70110;SENARGENT MIGNAFANS;FR
FR;70160;SENONCOURT;FR
FR;70440;SERVANCE;FR
FR;70240;SERVIGNEY;FR
FR;70130;SEVEUX;FR
FR;70130;SOING CUBRY CHARENTENAY;FR
FR;70190;SORANS LES BREUREY;FR
FR;70150;SORNAY;FR
FR;70500;TARTECOURT;FR
FR;70400;TAVEY;FR
FR;70270;TERNUAY MELAY ET ST HILAIRE;FR
FR;70120;THEULEY;FR
FR;70230;THIEFFRANS;FR
FR;70230;THIENANS;FR
FR;70120;TINCEY ET PONTREBEAU;FR
FR;70190;TRAITIEFONTAINE;FR
FR;70360;TRAVES;FR
FR;70100;LE TREMBLOIS;FR
FR;70400;TREMOINS;FR
FR;70190;TRESILLEY;FR
FR;70150;TROMAREY;FR
FR;70140;VADANS;FR
FR;70180;VAITE;FR
FR;70320;LA VAIVRE;FR
FR;70000;VAIVRE ET MONTOILLE;FR
FR;70140;VALAY;FR
FR;70200;LE VAL DE GOUHENANS;FR
FR;70000;VALLEROIS LE BOIS;FR
FR;70000;VALLEROIS LORIOZ;FR
FR;70160;LE VAL ST ELOI;FR
FR;70190;VANDELANS;FR
FR;70130;VANNE;FR
FR;70700;VANTOUX ET LONGEVELLE;FR
FR;70240;VAROGNE;FR
FR;70600;VARS;FR
FR;70170;VAUCHOUX;FR
FR;70120;VAUCONCOURT NERVEZAIN;FR
FR;70210;VAUVILLERS;FR
FR;70700;VAUX LE MONCELOT;FR
FR;70100;VELESMES ECHEVANNE;FR
FR;70100;VELET;FR
FR;70110;VELLECHEVREUX ET COURBENANS;FR
FR;70700;VELLECLAIRE;FR
FR;70000;VELLEFAUX;FR
FR;70700;VELLEFREY ET VELLEFRANGE;FR
FR;70240;VELLEFRIE;FR
FR;70000;VELLEGUINDRY ET LEVRECEY;FR
FR;70000;VELLE LE CHATEL;FR
FR;70240;VELLEMINFROY;FR
FR;70700;VELLEMOZ;FR
FR;70130;VELLEXON QUEUTREY ET VAUDEY;FR
FR;70700;VELLOREILLE LES CHOYE;FR
FR;70300;VELORCEY;FR
FR;70100;VENERE;FR
FR;70200;LA VERGENNE;FR
FR;70500;VENISEY;FR
FR;70180;VEREUX;FR
FR;70400;VERLANS;FR
FR;70500;VERNOIS SUR MANCE;FR
FR;70130;LA VERNOTTE;FR
FR;70000;VESOUL;FR
FR;70130;VEZET;FR
FR;70110;VILLAFANS;FR
FR;70110;VILLARGENT;FR
FR;70500;VILLARS LE PAUTEL;FR
FR;70160;LA VILLEDIEU EN FONTENETTE;FR
FR;70700;VILLEFRANCON;FR
FR;70240;LA VILLENEUVE BELLENOYE LA MAIZE;FR
FR;70000;VILLEPAROIS;FR
FR;70190;VILLERS BOUTON;FR
FR;70110;VILLERSEXEL;FR
FR;70110;VILLERS LA VILLE;FR
FR;70000;VILLERS LE SEC;FR
FR;70300;VILLERS LES LUXEUIL;FR
FR;70190;VILLERS PATER;FR
FR;70170;VILLERS SUR PORT;FR
FR;70400;VILLERS SUR SAULNOT;FR
FR;70120;VILLERS VAUDEY;FR
FR;70240;VILORY;FR
FR;70300;VISONCOURT;FR
FR;70500;VITREY SUR MANCE;FR
FR;70310;LA VOIVRE;FR
FR;70180;VOLON;FR
FR;70190;VORAY SUR L OGNON;FR
FR;70500;VOUGECOURT;FR
FR;70200;VOUHENANS;FR
FR;70150;VREGILLE;FR
FR;70400;VYANS LE VAL;FR
FR;70130;VY LE FERROUX;FR
FR;70200;VY LES LURE;FR
FR;70120;VY LES RUPT;FR
FR;70230;VY LES FILAIN;FR
FR;71290;L ABERGEMENT DE CUISERY;FR
FR;71370;L ABERGEMENT STE COLOMBE;FR
FR;71350;ALLEREY SUR SAONE;FR
FR;71380;ALLERIOT;FR
FR;71510;ALUZE;FR
FR;71800;AMANZE;FR
FR;71460;AMEUGNY;FR
FR;71170;ANGLURE SOUS DUN;FR
FR;71550;ANOST;FR
FR;71400;ANTULLY;FR
FR;71110;ANZY LE DUC;FR
FR;71110;ARTAIX;FR
FR;71270;AUTHUMES;FR
FR;71400;AUTUN;FR
FR;71400;AUXY;FR
FR;71260;AZE;FR
FR;71220;BALLORE;FR
FR;71500;BANTANGES;FR
FR;71640;BARIZEY;FR
FR;71540;BARNAY;FR
FR;71120;BARON;FR
FR;71800;BAUDEMONT;FR
FR;71370;BAUDRIERES;FR
FR;71110;BAUGY;FR
FR;71220;BEAUBERY;FR
FR;71240;BEAUMONT SUR GROSNE;FR
FR;71580;BEAUREPAIRE EN BRESSE;FR
FR;71270;BEAUVERNOIS;FR
FR;71270;BELLEVESVRE;FR
FR;71250;BERGESSERIN;FR
FR;71960;BERZE LE CHATEL;FR
FR;71960;BERZE LA VILLE;FR
FR;71620;BEY;FR
FR;71390;BISSEY SOUS CRUCHAUD;FR
FR;71260;BISSY LA MACONNAISE;FR
FR;71460;BISSY SOUS UXELLES;FR
FR;71460;BISSY SUR FLEY;FR
FR;71710;LES BIZOTS;FR
FR;71250;BLANOT;FR
FR;71450;BLANZY;FR
FR;71800;BOIS STE MARIE;FR
FR;71460;BONNAY;FR
FR;71350;LES BORDES;FR
FR;71330;BOSJEAN;FR
FR;71330;BOUHANS;FR
FR;71320;LA BOULAYE;FR
FR;71140;BOURBON LANCY;FR
FR;71110;BOURG LE COMTE;FR
FR;71520;BOURGVILAIN;FR
FR;71150;BOUZERON;FR
FR;71700;BOYER;FR
FR;71350;BRAGNY SUR SAONE;FR
FR;71520;BRANDON;FR
FR;71500;BRANGES;FR
FR;71250;BRAY;FR
FR;71460;BRESSE SUR GROSNE;FR
FR;71670;LE BREUIL;FR
FR;71110;BRIANT;FR
FR;71290;BRIENNE;FR
FR;71190;BRION;FR
FR;71190;BROYE;FR
FR;71500;BRUAILLES;FR
FR;71250;BUFFIERES;FR
FR;71260;BURGY;FR
FR;71460;BURNAND;FR
FR;71460;BURZY;FR
FR;71960;BUSSIERES;FR
FR;71390;BUXY;FR
FR;71110;CERON;FR
FR;71390;CERSOT;FR
FR;71150;CHAGNY;FR
FR;71570;CHAINTRE;FR
FR;71140;CHALMOUX;FR
FR;71100;CHALON SUR SAONE;FR
FR;71110;CHAMBILLY;FR
FR;71510;CHAMILLY;FR
FR;71480;CHAMPAGNAT;FR
FR;71460;CHAMPAGNY SOUS UXELLES;FR
FR;71530;CHAMPFORGEUIL;FR
FR;71120;CHAMPLECY;FR
FR;71570;CHANES;FR
FR;21340;CHANGE;FR
FR;71120;CHANGY;FR
FR;71460;CHAPAIZE;FR
FR;71130;LA CHAPELLE AU MANS;FR
FR;71240;LA CHAPELLE DE BRAGNY;FR
FR;71570;LA CHAPELLE DE GUINCHAY;FR
FR;71520;LA CHAPELLE DU MONT DE FRANCE;FR
FR;71500;LA CHAPELLE NAUDE;FR
FR;71310;LA CHAPELLE ST SAUVEUR;FR
FR;71700;LA CHAPELLE SOUS BRANCION;FR
FR;71800;LA CHAPELLE SOUS DUN;FR
FR;71190;LA CHAPELLE SOUS UCHON;FR
FR;71470;LA CHAPELLE THECLE;FR
FR;71320;CHARBONNAT;FR
FR;71260;CHARBONNIERES;FR
FR;71700;CHARDONNAY;FR
FR;71270;CHARETTE VARENNES;FR
FR;71100;LA CHARMEE;FR
FR;71710;CHARMOY;FR
FR;71350;CHARNAY LES CHALON;FR
FR;71850;CHARNAY LES MACON;FR
FR;71120;CHAROLLES;FR
FR;71510;CHARRECEY;FR
FR;71570;CHASSELAS;FR
FR;71150;CHASSEY LE CAMP;FR
FR;71170;CHASSIGNY SOUS DUN;FR
FR;71130;CHASSY;FR
FR;71250;CHATEAU;FR
FR;71740;CHATEAUNEUF;FR
FR;71510;CHATEL MORON;FR
FR;71800;CHATENAY;FR
FR;71380;CHATENOY EN BRESSE;FR
FR;71880;CHATENOY LE ROYAL;FR
FR;71150;CHAUDENAY;FR
FR;71170;CHAUFFAILLES;FR
FR;71310;LA CHAUX;FR
FR;71150;CHEILLY LES MARANGES;FR
FR;71340;CHENAY LE CHATEL;FR
FR;71390;CHENOVES;FR
FR;71250;CHERIZET;FR
FR;71960;CHEVAGNY LES CHEVRIERES;FR
FR;71220;CHEVAGNY SUR GUYE;FR
FR;71220;CHIDDES;FR
FR;71540;CHISSEY EN MORVAN;FR
FR;71460;CHISSEY LES MACON;FR
FR;71350;CIEL;FR
FR;71420;CIRY LE NOBLE;FR
FR;71800;LA CLAYETTE;FR
FR;71520;CLERMAIN;FR
FR;71260;CLESSE;FR
FR;71130;CLESSY;FR
FR;71250;CLUNY;FR
FR;71460;COLLONGE EN CHAROLLAIS;FR
FR;71360;COLLONGE LA MADELEINE;FR
FR;71800;COLOMBIER EN BRIONNAIS;FR
FR;71990;LA COMELLE;FR
FR;71480;CONDAL;FR
FR;71540;CORDESSE;FR
FR;71460;CORMATIN;FR
FR;71250;CORTAMBERT;FR
FR;71460;CORTEVAIX;FR
FR;71170;COUBLANC;FR
FR;71490;COUCHES;FR
FR;71680;CRECHES SUR SAONE;FR
FR;71490;CREOT;FR
FR;71760;CRESSY SUR SOMME;FR
FR;71200;LE CREUSOT;FR
FR;71530;CRISSEY;FR
FR;71140;CRONAT;FR
FR;71260;CRUZILLE;FR
FR;71480;CUISEAUX;FR
FR;71290;CUISERY;FR
FR;71460;CULLES LES ROCHES;FR
FR;71800;CURBIGNY;FR
FR;71130;CURDIN;FR
FR;71400;CURGY;FR
FR;71520;CURTIL SOUS BUFFIERES;FR
FR;71460;CURTIL SOUS BURNAND;FR
FR;71550;CUSSY EN MORVAN;FR
FR;71320;CUZY;FR
FR;71620;DAMEREY;FR
FR;71310;DAMPIERRE EN BRESSE;FR
FR;71960;DAVAYE;FR
FR;71150;DEMIGNY;FR
FR;71510;DENNEVY;FR
FR;71190;DETTEY;FR
FR;71330;DEVROUZE;FR
FR;71150;DEZIZE LES MARANGES;FR
FR;71330;DICONNE;FR
FR;71160;DIGOIN;FR
FR;71480;DOMMARTIN LES CUISEAUX;FR
FR;71520;DOMPIERRE LES ORMES;FR
FR;71420;DOMPIERRE SOUS SANVIGNES;FR
FR;71250;DONZY LE NATIONAL;FR
FR;71250;DONZY LE PERTUIS;FR
FR;71640;DRACY LE FORT;FR
