CODE;NUTS_3
47101;CZ051
47102;CZ051
47103;CZ051
47104;CZ051
47105;CZ051
47106;CZ051
47107;CZ051
47108;CZ051
47111;CZ051
47112;CZ051
47113;CZ051
47114;CZ051
47115;CZ051
47116;CZ051
47117;CZ051
47118;CZ051
47121;CZ051
47123;CZ051
47124;CZ051
47125;CZ051
47126;CZ051
47127;CZ051
47128;CZ051
47129;CZ051
47141;CZ051
47151;CZ051
47152;CZ051
47153;CZ051
47154;CZ051
47155;CZ051
47156;CZ051
47157;CZ051
47158;CZ051
47161;CZ051
47162;CZ051
47163;CZ051
47167;CZ051
47201;CZ051
47301;CZ051
50002;CZ052
50003;CZ052
50004;CZ052
50006;CZ052
50008;CZ052
50009;CZ052
50011;CZ052
50012;CZ052
50301;CZ052
50302;CZ052
50303;CZ052
50304;CZ052
50305;CZ052
50306;CZ052
50311;CZ052
50312;CZ052
50313;CZ052
50314;CZ052
50315;CZ052
50316;CZ052
50321;CZ052
50322;CZ052
50323;CZ052
50324;CZ052
50325;CZ052
50326;CZ052
50327;CZ052
50331;CZ052
50332;CZ052
50333;CZ052
50341;CZ052
50343;CZ052
50344;CZ052
50346;CZ052
50351;CZ020
50351;CZ052
50352;CZ052
50353;CZ052
50354;CZ052
50355;CZ052
50356;CZ052
50357;CZ052
50361;CZ052
50362;CZ052
50363;CZ052
50364;CZ052
50365;CZ052
50366;CZ052
50401;CZ052
50601;CZ051
50601;CZ052
50702;CZ052
50703;CZ052
50704;CZ052
50705;CZ052
50706;CZ052
50707;CZ052
50711;CZ052
50712;CZ052
50713;CZ051
50713;CZ052
50715;CZ052
50721;CZ052
50722;CZ052
50723;CZ052
50724;CZ052
50731;CZ052
50732;CZ052
50733;CZ052
50734;CZ052
50742;CZ052
50743;CZ052
50744;CZ052
50745;CZ052
50752;CZ052
50753;CZ052
50754;CZ052
50758;CZ052
50759;CZ052
50771;CZ052
50773;CZ052
50777;CZ052
50781;CZ052
50782;CZ052
50791;CZ051
50791;CZ052
50792;CZ052
50801;CZ052
50901;CZ052
51101;CZ051
51201;CZ051
51202;CZ051
51203;CZ051
51204;CZ051
51206;CZ051
51211;CZ051
51212;CZ051
51213;CZ051
51231;CZ051
51232;CZ051
51233;CZ051
51234;CZ051
51235;CZ051
51236;CZ051
51237;CZ051
51238;CZ051
51241;CZ051
51242;CZ051
51243;CZ051
51244;CZ051
51245;CZ051
51246;CZ051
51247;CZ051
51251;CZ051
51252;CZ051
51253;CZ051
51261;CZ051
51263;CZ051
51263;CZ052
51264;CZ051
51265;CZ051
51271;CZ051
51301;CZ051
51401;CZ051
51601;CZ052
51603;CZ052
51701;CZ052
51702;CZ052
51703;CZ052
51704;CZ052
51711;CZ052
51712;CZ052
51721;CZ052
51722;CZ052
51723;CZ052
51724;CZ052
51725;CZ052
51731;CZ052
51732;CZ052
51733;CZ052
51734;CZ052
51735;CZ052
51736;CZ052
51741;CZ052
51741;CZ053
51742;CZ052
51743;CZ052
51745;CZ052
51750;CZ052
51754;CZ052
51755;CZ052
51756;CZ052
51757;CZ052
51761;CZ052
51761;CZ053
51764;CZ052
51771;CZ052
51772;CZ052
51773;CZ052
51783;CZ052
51784;CZ052
51791;CZ052
51792;CZ052
51793;CZ052
51801;CZ052
51803;CZ052
53002;CZ052
53002;CZ053
53003;CZ053
53006;CZ053
53009;CZ053
53012;CZ053
53301;CZ053
53303;CZ053
53304;CZ053
53305;CZ053
53311;CZ053
53312;CZ053
53313;CZ053
53314;CZ053
53315;CZ053
53316;CZ053
53321;CZ053
53322;CZ053
53332;CZ053
53333;CZ053
53341;CZ053
53342;CZ053
53343;CZ053
53344;CZ053
53345;CZ053
53351;CZ053
53352;CZ053
53353;CZ053
53354;CZ053
53361;CZ053
53362;CZ053
53363;CZ053
53364;CZ053
53371;CZ053
53372;CZ053
53373;CZ053
53374;CZ053
53375;CZ053
53401;CZ053
53501;CZ053
53701;CZ053
53703;CZ053
53705;CZ053
53801;CZ053
53802;CZ053
53803;CZ053
53804;CZ053
53805;CZ053
53807;CZ053
53821;CZ053
53823;CZ053
53824;CZ053
53825;CZ053
53826;CZ053
53831;CZ053
53832;CZ053
53833;CZ053
53834;CZ053
53835;CZ053
53836;CZ053
53841;CZ053
53842;CZ053
53843;CZ053
53845;CZ053
53851;CZ053
53854;CZ053
53861;CZ053
53862;CZ053
53863;CZ053
53864;CZ053
53865;CZ053
53901;CZ053
53941;CZ053
53942;CZ053
53943;CZ053
53944;CZ053
53945;CZ053
53952;CZ053
53953;CZ053
53955;CZ053
53956;CZ053
53957;CZ053
53961;CZ053
53962;CZ053
53971;CZ053
53972;CZ053
53973;CZ053
53974;CZ053
53976;CZ053
54101;CZ052
54102;CZ052
54103;CZ052
54201;CZ052
54203;CZ052
54204;CZ052
54211;CZ052
54212;CZ052
54213;CZ052
54221;CZ052
54223;CZ052
54224;CZ052
54225;CZ052
54226;CZ052
54227;CZ052
54232;CZ052
54233;CZ052
54234;CZ052
54235;CZ052
54236;CZ052
54237;CZ052
54241;CZ052
54242;CZ052
54243;CZ052
54301;CZ052
54302;CZ052
54303;CZ052
54341;CZ052
